tweet_id,timestamp,rating_numerator,rating_denominator,dog_breed,retweet_count,favorite_count
680889648562991104,2015-12-26 23:15:17+00:00,9.0,10.0,Shetland_sheepdog,326,1614
680836378243002368,2015-12-26 19:43:36+00:00,12.0,10.0,Pembroke,1185,3191
680801747103793152,2015-12-26 17:25:59+00:00,10.0,10.0,pug,742,2189
680609293079592961,2015-12-26 04:41:15+00:00,9.0,10.0,French_bulldog,628,2414
680497766108381184,2015-12-25 21:18:05+00:00,12.0,10.0,Chihuahua,1735,3891
680494726643068929,2015-12-25 21:06:00+00:00,26.0,10.0,kuvasz,440,1575
680473011644985345,2015-12-25 19:39:43+00:00,10.0,10.0,Lakeland_terrier,673,2346
680191257256136705,2015-12-25 01:00:07+00:00,11.0,10.0,Brittany_spaniel,441,1981
680161097740095489,2015-12-24 23:00:17+00:00,12.0,10.0,bluetick,672,2142
680145970311643136,2015-12-24 22:00:10+00:00,10.0,10.0,miniature_poodle,1561,3314
680130881361686529,2015-12-24 21:00:12+00:00,10.0,10.0,Maltese_dog,857,2117
680115823365742593,2015-12-24 20:00:22+00:00,9.0,10.0,pug,830,2497
680100725817409536,2015-12-24 19:00:23+00:00,11.0,10.0,golden_retriever,1252,3304
679862121895714818,2015-12-24 03:12:15+00:00,11.0,10.0,EntleBucher,557,2253
679844490799091713,2015-12-24 02:02:12+00:00,10.0,10.0,Airedale,687,2186
679828447187857408,2015-12-24 00:58:27+00:00,13.0,10.0,Chihuahua,12605,33186
679777920601223168,2015-12-23 21:37:40+00:00,10.0,10.0,bloodhound,998,2855
679736210798047232,2015-12-23 18:51:56+00:00,9.0,10.0,French_bulldog,718,1914
679722016581222400,2015-12-23 17:55:32+00:00,8.0,10.0,boxer,426,1538
679530280114372609,2015-12-23 05:13:38+00:00,7.0,10.0,dalmatian,1885,4374
679511351870550016,2015-12-23 03:58:25+00:00,7.0,10.0,Chihuahua,1147,3073
679475951516934144,2015-12-23 01:37:45+00:00,9.0,10.0,Maltese_dog,585,1926
679462823135686656,2015-12-23 00:45:35+00:00,11.0,10.0,toy_poodle,17028,29431
679158373988876288,2015-12-22 04:35:49+00:00,11.0,10.0,pug,7247,19447
679148763231985668,2015-12-22 03:57:37+00:00,8.0,10.0,Italian_greyhound,927,2556
679132435750195208,2015-12-22 02:52:45+00:00,10.0,10.0,Scottish_deerhound,1036,2707
679111216690831360,2015-12-22 01:28:25+00:00,12.0,10.0,kelpie,2315,5439
678991772295516161,2015-12-21 17:33:48+00:00,12.0,10.0,Eskimo_dog,1017,2070
678969228704284672,2015-12-21 16:04:13+00:00,11.0,10.0,Labrador_retriever,409,1498
678800283649069056,2015-12-21 04:52:53+00:00,12.0,10.0,Labrador_retriever,821,2355
678798276842360832,2015-12-21 04:44:55+00:00,7.0,10.0,Airedale,1030,3166
678774928607469569,2015-12-21 03:12:08+00:00,11.0,10.0,Pembroke,821,2575
678764513869611008,2015-12-21 02:30:45+00:00,10.0,10.0,Irish_terrier,416,1481
678755239630127104,2015-12-21 01:53:54+00:00,10.0,10.0,malamute,2935,6492
678643457146150913,2015-12-20 18:29:43+00:00,10.0,10.0,Labrador_retriever,360,1880
678446151570427904,2015-12-20 05:25:42+00:00,10.0,10.0,Staffordshire_bullterrier,1372,3654
678424312106393600,2015-12-20 03:58:55+00:00,2.0,10.0,Maltese_dog,2278,5006
678410210315247616,2015-12-20 03:02:53+00:00,10.0,10.0,schipperke,1610,3829
678396796259975168,2015-12-20 02:09:34+00:00,12.0,10.0,Pembroke,375,1457
678389028614488064,2015-12-20 01:38:42+00:00,11.0,10.0,miniature_pinscher,383,1714
678341075375947776,2015-12-19 22:28:09+00:00,12.0,10.0,golden_retriever,473,1574
678334497360859136,2015-12-19 22:02:01+00:00,10.0,10.0,Norfolk_terrier,224,1181
678278586130948096,2015-12-19 18:19:51+00:00,10.0,10.0,Maltese_dog,5497,10421
678255464182861824,2015-12-19 16:47:58+00:00,9.0,10.0,Chihuahua,328,1452
678021115718029313,2015-12-19 01:16:45+00:00,12.0,10.0,miniature_pinscher,5639,12386
677918531514703872,2015-12-18 18:29:07+00:00,10.0,10.0,Eskimo_dog,364,1218
677895101218201600,2015-12-18 16:56:01+00:00,9.0,10.0,dalmatian,1845,4398
677700003327029250,2015-12-18 04:00:46+00:00,10.0,10.0,Siberian_husky,1292,3116
677698403548192770,2015-12-18 03:54:25+00:00,9.0,10.0,Shih-Tzu,286,1117
677687604918272002,2015-12-18 03:11:30+00:00,11.0,10.0,Pembroke,756,2262
677673981332312066,2015-12-18 02:17:22+00:00,9.0,10.0,Maltese_dog,1351,3035
677644091929329666,2015-12-18 00:18:36+00:00,11.0,10.0,Chihuahua,727,1711
677565715327688705,2015-12-17 19:07:09+00:00,6.0,10.0,basset,411,1190
677547928504967168,2015-12-17 17:56:29+00:00,12.0,10.0,American_Staffordshire_terrier,3297,6329
677530072887205888,2015-12-17 16:45:31+00:00,9.0,10.0,Staffordshire_bullterrier,204,967
677334615166730240,2015-12-17 03:48:51+00:00,9.0,10.0,Lakeland_terrier,253,1228
677331501395156992,2015-12-17 03:36:28+00:00,9.0,10.0,beagle,209,987
677314812125323265,2015-12-17 02:30:09+00:00,10.0,10.0,Blenheim_spaniel,471,1499
677301033169788928,2015-12-17 01:35:24+00:00,5.0,10.0,Japanese_spaniel,354,1114
677269281705472000,2015-12-16 23:29:14+00:00,10.0,10.0,Shetland_sheepdog,636,1798
677187300187611136,2015-12-16 18:03:28+00:00,9.0,10.0,English_setter,813,2484
676975532580409345,2015-12-16 04:01:59+00:00,11.0,10.0,malamute,951,2527
676957860086095872,2015-12-16 02:51:45+00:00,10.0,10.0,Labrador_retriever,720,2028
676949632774234114,2015-12-16 02:19:04+00:00,8.0,10.0,Welsh_springer_spaniel,348,1188
676946864479084545,2015-12-16 02:08:04+00:00,12.0,10.0,Pekinese,327,1577
676936541936185344,2015-12-16 01:27:03+00:00,8.0,10.0,Chesapeake_Bay_retriever,4434,11630
676864501615042560,2015-12-15 20:40:47+00:00,10.0,10.0,Chesapeake_Bay_retriever,628,1901
676821958043033607,2015-12-15 17:51:44+00:00,11.0,10.0,Great_Pyrenees,13799,20744
676811746707918848,2015-12-15 17:11:09+00:00,9.0,10.0,Chihuahua,379,1305
676617503762681856,2015-12-15 04:19:18+00:00,13.0,10.0,Chihuahua,855,2615
676603393314578432,2015-12-15 03:23:14+00:00,9.0,10.0,whippet,340,1042
676588346097852417,2015-12-15 02:23:26+00:00,5.0,10.0,Boston_bull,701,2085
676533798876651520,2015-12-14 22:46:41+00:00,12.0,10.0,chow,490,1700
676496375194980353,2015-12-14 20:17:59+00:00,9.0,10.0,pug,470,1375
676470639084101634,2015-12-14 18:35:43+00:00,11.0,10.0,golden_retriever,4182,10594
676440007570247681,2015-12-14 16:34:00+00:00,11.0,10.0,Maltese_dog,590,1565
676430933382295552,2015-12-14 15:57:56+00:00,10.0,10.0,golden_retriever,302,1262
676237365392908289,2015-12-14 03:08:46+00:00,8.0,10.0,French_bulldog,251,1089
676191832485810177,2015-12-14 00:07:50+00:00,10.0,10.0,Chihuahua,919,2058
676146341966438401,2015-12-13 21:07:04+00:00,10.0,10.0,Irish_water_spaniel,592,1754
676101918813499392,2015-12-13 18:10:33+00:00,11.0,10.0,Shih-Tzu,1051,2585
676089483918516224,2015-12-13 17:21:08+00:00,9.0,10.0,bull_mastiff,392,1181
675898130735476737,2015-12-13 04:40:46+00:00,10.0,10.0,Labrador_retriever,505,1448
675891555769696257,2015-12-13 04:14:39+00:00,6.0,10.0,Italian_greyhound,765,1924
675888385639251968,2015-12-13 04:02:03+00:00,10.0,10.0,West_Highland_white_terrier,841,2118
675845657354215424,2015-12-13 01:12:15+00:00,10.0,10.0,pug,780,2047
675822767435051008,2015-12-12 23:41:18+00:00,10.0,10.0,Pomeranian,475,1382
675820929667219457,2015-12-12 23:34:00+00:00,11.0,10.0,basset,208,956
675798442703122432,2015-12-12 22:04:39+00:00,10.0,10.0,beagle,3047,9322
675781562965868544,2015-12-12 20:57:34+00:00,11.0,10.0,Maltese_dog,420,1458
675740360753160193,2015-12-12 18:13:51+00:00,12.0,10.0,golden_retriever,296,1061
675710890956750848,2015-12-12 16:16:45+00:00,12.0,10.0,standard_schnauzer,722,1695
675706639471788032,2015-12-12 15:59:51+00:00,10.0,10.0,English_springer,86,583
675534494439489536,2015-12-12 04:35:48+00:00,11.0,10.0,chow,363,1663
675531475945709568,2015-12-12 04:23:49+00:00,10.0,10.0,Pembroke,332,1068
675522403582218240,2015-12-12 03:47:46+00:00,10.0,10.0,cocker_spaniel,248,942
675517828909424640,2015-12-12 03:29:35+00:00,12.0,10.0,Scottish_deerhound,407,1151
675497103322386432,2015-12-12 02:07:14+00:00,11.0,10.0,vizsla,1136,2824
675489971617296384,2015-12-12 01:38:53+00:00,10.0,10.0,West_Highland_white_terrier,528,1155
675432746517426176,2015-12-11 21:51:30+00:00,12.0,10.0,Labrador_retriever,503,1362
675372240448454658,2015-12-11 17:51:04+00:00,13.0,10.0,Chihuahua,458,1530
675362609739206656,2015-12-11 17:12:48+00:00,12.0,10.0,Labrador_retriever,196,942
675334060156301312,2015-12-11 15:19:21+00:00,12.0,10.0,Pembroke,1134,2487
675149409102012420,2015-12-11 03:05:37+00:00,12.0,10.0,chow,1501,3355
675147105808306176,2015-12-11 02:56:28+00:00,10.0,10.0,golden_retriever,200,841
675145476954566656,2015-12-11 02:49:59+00:00,9.0,10.0,Labrador_retriever,783,1917
675111688094527488,2015-12-11 00:35:44+00:00,8.0,10.0,Labrador_retriever,214,867
675109292475830276,2015-12-11 00:26:12+00:00,9.0,10.0,dalmatian,999,2521
675047298674663426,2015-12-10 20:19:52+00:00,11.0,10.0,Samoyed,275,929
675006312288268288,2015-12-10 17:37:00+00:00,10.0,10.0,boxer,201,876
675003128568291329,2015-12-10 17:24:21+00:00,12.0,10.0,Pembroke,406,1393
674805413498527744,2015-12-10 04:18:42+00:00,10.0,10.0,English_springer,318,762
674800520222154752,2015-12-10 03:59:15+00:00,11.0,10.0,Pembroke,749,2704
674790488185167872,2015-12-10 03:19:24+00:00,13.0,10.0,Labrador_retriever,219,986
674788554665512960,2015-12-10 03:11:43+00:00,9.0,10.0,miniature_poodle,181,719
674774481756377088,2015-12-10 02:15:47+00:00,11.0,10.0,Chihuahua,411,990
674764817387900928,2015-12-10 01:37:23+00:00,10.0,10.0,Samoyed,200,700
674752233200820224,2015-12-10 00:47:23+00:00,12.0,10.0,vizsla,401,1313
674743008475090944,2015-12-10 00:10:43+00:00,10.0,10.0,Bernese_mountain_dog,467,1260
674739953134403584,2015-12-09 23:58:35+00:00,11.0,10.0,Dandie_Dinmont,327,968
674737130913071104,2015-12-09 23:47:22+00:00,10.0,10.0,Pomeranian,80,580
674670581682434048,2015-12-09 19:22:56+00:00,9.0,10.0,malamute,568,1448
674646392044941312,2015-12-09 17:46:48+00:00,5.0,10.0,flat-coated_retriever,430,1281
674638615994089473,2015-12-09 17:15:54+00:00,12.0,10.0,Pomeranian,512,1519
674468880899788800,2015-12-09 06:01:26+00:00,13.0,10.0,chow,1784,5566
674447403907457024,2015-12-09 04:36:06+00:00,10.0,10.0,Brabancon_griffon,315,957
674422304705744896,2015-12-09 02:56:22+00:00,12.0,10.0,golden_retriever,466,1285
674416750885273600,2015-12-09 02:34:18+00:00,10.0,10.0,Chihuahua,117,611
674291837063053312,2015-12-08 18:17:56+00:00,11.0,10.0,Cardigan,5146,13205
674271431610523648,2015-12-08 16:56:51+00:00,10.0,10.0,German_shepherd,645,1393
674269164442398721,2015-12-08 16:47:50+00:00,8.0,10.0,pug,202,824
674262580978937856,2015-12-08 16:21:41+00:00,9.0,10.0,Greater_Swiss_Mountain_dog,386,1180
674255168825880576,2015-12-08 15:52:13+00:00,10.0,10.0,Eskimo_dog,466,1306
674082852460433408,2015-12-08 04:27:30+00:00,11.0,10.0,Pomeranian,144,682
674075285688614912,2015-12-08 03:57:26+00:00,11.0,10.0,Airedale,246,889
674053186244734976,2015-12-08 02:29:37+00:00,10.0,10.0,Cardigan,1131,2948
674051556661161984,2015-12-08 02:23:09+00:00,10.0,10.0,Shih-Tzu,432,1294
674042553264685056,2015-12-08 01:47:22+00:00,12.0,10.0,toy_poodle,110,636
674038233588723717,2015-12-08 01:30:12+00:00,12.0,10.0,Eskimo_dog,368,980
674036086168010753,2015-12-08 01:21:40+00:00,9.0,10.0,toy_poodle,181,761
674024893172875264,2015-12-08 00:37:11+00:00,10.0,10.0,Pomeranian,1087,1586
674019345211760640,2015-12-08 00:15:09+00:00,10.0,10.0,collie,265,1016
674014384960745472,2015-12-07 23:55:26+00:00,11.0,10.0,Pembroke,560,1389
673956914389192708,2015-12-07 20:07:04+00:00,10.0,10.0,pug,838,1751
673887867907739649,2015-12-07 15:32:42+00:00,10.0,10.0,Brabancon_griffon,221,842
673711475735838725,2015-12-07 03:51:47+00:00,10.0,10.0,Maltese_dog,265,941
673709992831262724,2015-12-07 03:45:53+00:00,12.0,10.0,Chihuahua,236,752
673708611235921920,2015-12-07 03:40:24+00:00,12.0,10.0,golden_retriever,256,954
673707060090052608,2015-12-07 03:34:14+00:00,10.0,10.0,German_short-haired_pointer,346,987
673705679337693185,2015-12-07 03:28:45+00:00,8.0,10.0,Shih-Tzu,359,1125
673689733134946305,2015-12-07 02:25:23+00:00,11.0,10.0,Chesapeake_Bay_retriever,569,1544
673688752737402881,2015-12-07 02:21:29+00:00,9.0,10.0,soft-coated_wheaten_terrier,440,1126
673686845050527744,2015-12-07 02:13:55+00:00,11.0,10.0,Pekinese,377,1277
673680198160809984,2015-12-07 01:47:30+00:00,13.0,10.0,Samoyed,418,1230
673662677122719744,2015-12-07 00:37:52+00:00,12.0,10.0,Labrador_retriever,328,1130
673656262056419329,2015-12-07 00:12:23+00:00,10.0,10.0,bull_mastiff,199,650
673612854080196609,2015-12-06 21:19:54+00:00,7.0,10.0,Newfoundland,632,1426
673580926094458881,2015-12-06 19:13:01+00:00,8.0,10.0,beagle,239,738
673359818736984064,2015-12-06 04:34:25+00:00,8.0,10.0,English_setter,594,1288
673355879178194945,2015-12-06 04:18:46+00:00,11.0,10.0,Rottweiler,493,1345
673352124999274496,2015-12-06 04:03:51+00:00,12.0,10.0,golden_retriever,475,1496
673350198937153538,2015-12-06 03:56:12+00:00,9.0,10.0,West_Highland_white_terrier,185,686
673343217010679808,2015-12-06 03:28:27+00:00,11.0,10.0,Chihuahua,235,859
673320132811366400,2015-12-06 01:56:44+00:00,11.0,10.0,Samoyed,6894,11980
673317986296586240,2015-12-06 01:48:12+00:00,10.0,10.0,miniature_pinscher,216,782
673295268553605120,2015-12-06 00:17:55+00:00,8.0,10.0,golden_retriever,2752,6736
673270968295534593,2015-12-05 22:41:22+00:00,11.0,10.0,Shih-Tzu,313,960
673240798075449344,2015-12-05 20:41:29+00:00,6.0,10.0,Airedale,617,1279
673213039743795200,2015-12-05 18:51:11+00:00,10.0,10.0,schipperke,724,1977
672997845381865473,2015-12-05 04:36:04+00:00,12.0,10.0,chow,631,1754
672995267319328768,2015-12-05 04:25:50+00:00,8.0,10.0,French_bulldog,253,844
672988786805112832,2015-12-05 04:00:04+00:00,10.0,10.0,Lakeland_terrier,254,878
672975131468300288,2015-12-05 03:05:49+00:00,10.0,10.0,pug,783,1498
672968025906282496,2015-12-05 02:37:35+00:00,11.0,10.0,toy_poodle,471,1186
672964561327235073,2015-12-05 02:23:49+00:00,10.0,10.0,Chihuahua,557,1261
672877615439593473,2015-12-04 20:38:19+00:00,8.0,10.0,Chihuahua,302,908
672834301050937345,2015-12-04 17:46:12+00:00,10.0,10.0,Pembroke,504,1158
672640509974827008,2015-12-04 04:56:09+00:00,9.0,10.0,Chesapeake_Bay_retriever,272,875
672622327801233409,2015-12-04 03:43:54+00:00,12.0,10.0,golden_retriever,423,1151
672604026190569472,2015-12-04 02:31:10+00:00,11.0,10.0,toy_poodle,337,973
672594978741354496,2015-12-04 01:55:13+00:00,9.0,10.0,Great_Pyrenees,531,1178
672591762242805761,2015-12-04 01:42:26+00:00,10.0,10.0,kuvasz,286,846
672523490734551040,2015-12-03 21:11:09+00:00,10.0,10.0,golden_retriever,146,551
672488522314567680,2015-12-03 18:52:12+00:00,10.0,10.0,Doberman,373,990
672482722825261057,2015-12-03 18:29:09+00:00,10.0,10.0,West_Highland_white_terrier,519,992
672481316919734272,2015-12-03 18:23:34+00:00,12.0,10.0,Border_collie,110,639
672466075045466113,2015-12-03 17:23:00+00:00,12.0,10.0,cocker_spaniel,448,1191
672272411274932228,2015-12-03 04:33:27+00:00,11.0,10.0,pug,2933,5726
672267570918129665,2015-12-03 04:14:13+00:00,10.0,10.0,Irish_terrier,538,1318
672264251789176834,2015-12-03 04:01:02+00:00,10.0,10.0,Chihuahua,287,1012
672254177670729728,2015-12-03 03:21:00+00:00,11.0,10.0,pug,652,1276
672248013293752320,2015-12-03 02:56:30+00:00,10.0,10.0,Irish_terrier,524,1531
672245253877968896,2015-12-03 02:45:32+00:00,12.0,10.0,Chihuahua,132,607
672239279297454080,2015-12-03 02:21:48+00:00,7.0,10.0,pug,276,806
672222792075620352,2015-12-03 01:16:17+00:00,9.0,10.0,beagle,176,703
672169685991993344,2015-12-02 21:45:16+00:00,10.0,10.0,cocker_spaniel,320,908
672160042234327040,2015-12-02 21:06:56+00:00,8.0,10.0,pug,304,767
672139350159835138,2015-12-02 19:44:43+00:00,12.0,10.0,Rottweiler,597,1546
672095186491711488,2015-12-02 16:49:14+00:00,9.0,10.0,pug,328,878
672068090318987265,2015-12-02 15:01:33+00:00,7.0,10.0,pug,441,1141
671896809300709376,2015-12-02 03:40:57+00:00,10.0,10.0,chow,3677,7622
671891728106971137,2015-12-02 03:20:45+00:00,11.0,10.0,Labrador_retriever,483,1176
671866342182637568,2015-12-02 01:39:53+00:00,10.0,10.0,Labrador_retriever,420,999
671789708968640512,2015-12-01 20:35:22+00:00,13.0,10.0,dalmatian,3003,6327
671768281401958400,2015-12-01 19:10:13+00:00,10.0,10.0,Chihuahua,435,1050
671743150407421952,2015-12-01 17:30:22+00:00,11.0,10.0,toy_poodle,202,675
671561002136281088,2015-12-01 05:26:34+00:00,13.0,10.0,Gordon_setter,6324,11397
671542985629241344,2015-12-01 04:14:59+00:00,10.0,10.0,Shetland_sheepdog,487,966
671536543010570240,2015-12-01 03:49:23+00:00,9.0,10.0,pug,344,1037
671528761649688577,2015-12-01 03:18:27+00:00,10.0,10.0,Doberman,217,739
671520732782923777,2015-12-01 02:46:33+00:00,10.0,10.0,Pomeranian,454,1221
671518598289059840,2015-12-01 02:38:04+00:00,9.0,10.0,Lakeland_terrier,253,833
671504605491109889,2015-12-01 01:42:28+00:00,11.0,10.0,toy_poodle,3129,6248
671486386088865792,2015-12-01 00:30:04+00:00,10.0,10.0,German_shepherd,173,512
671485057807351808,2015-12-01 00:24:48+00:00,11.0,10.0,Samoyed,196,678
671357843010908160,2015-11-30 15:59:17+00:00,9.0,10.0,Italian_greyhound,133,351
671355857343524864,2015-11-30 15:51:24+00:00,10.0,10.0,miniature_poodle,105,421
671186162933985280,2015-11-30 04:37:05+00:00,10.0,10.0,Chihuahua,176,642
671182547775299584,2015-11-30 04:22:44+00:00,12.0,10.0,Rottweiler,284,979
671154572044468225,2015-11-30 02:31:34+00:00,11.0,10.0,Labrador_retriever,186,625
671151324042559489,2015-11-30 02:18:39+00:00,12.0,10.0,Rottweiler,128,587
671147085991960577,2015-11-30 02:01:49+00:00,9.0,10.0,Yorkshire_terrier,192,586
671138694582165504,2015-11-30 01:28:28+00:00,10.0,10.0,Samoyed,344,823
671134062904504320,2015-11-30 01:10:04+00:00,8.0,10.0,Shih-Tzu,163,654
671115716440031232,2015-11-29 23:57:10+00:00,6.0,10.0,malinois,673,1217
671109016219725825,2015-11-29 23:30:32+00:00,8.0,10.0,basenji,377,1004
670995969505435648,2015-11-29 16:01:20+00:00,12.0,10.0,redbone,244,970
670840546554966016,2015-11-29 05:43:44+00:00,10.0,10.0,Shih-Tzu,166,524
670833812859932673,2015-11-29 05:16:59+00:00,7.0,10.0,Pekinese,109,382
670832455012716544,2015-11-29 05:11:35+00:00,10.0,10.0,malinois,184,647
670823764196741120,2015-11-29 04:37:03+00:00,12.0,10.0,Labrador_retriever,161,677
670815497391357952,2015-11-29 04:04:12+00:00,10.0,10.0,American_Staffordshire_terrier,1322,2788
670811965569282048,2015-11-29 03:50:10+00:00,10.0,10.0,basset,231,984
670807719151067136,2015-11-29 03:33:17+00:00,11.0,10.0,Old_English_sheepdog,428,1050
670804601705242624,2015-11-29 03:20:54+00:00,10.0,10.0,Pomeranian,820,1741
670803562457407488,2015-11-29 03:16:46+00:00,10.0,10.0,basenji,78,303
670797304698376195,2015-11-29 02:51:54+00:00,11.0,10.0,Pembroke,203,661
670789397210615808,2015-11-29 02:20:29+00:00,9.0,10.0,beagle,210,584
670782429121134593,2015-11-29 01:52:48+00:00,5.0,10.0,Chihuahua,660,1350
670780561024270336,2015-11-29 01:45:22+00:00,7.0,10.0,Labrador_retriever,249,702
670778058496974848,2015-11-29 01:35:26+00:00,10.0,10.0,pug,62,298
670764103623966721,2015-11-29 00:39:59+00:00,10.0,10.0,Norfolk_terrier,371,957
670755717859713024,2015-11-29 00:06:39+00:00,9.0,10.0,keeshond,89,393
670717338665226240,2015-11-28 21:34:09+00:00,12.0,10.0,Pomeranian,418,1051
670704688707301377,2015-11-28 20:43:53+00:00,6.0,10.0,Norwich_terrier,319,687
670691627984359425,2015-11-28 19:51:59+00:00,8.0,10.0,Shetland_sheepdog,209,520
670679630144274432,2015-11-28 19:04:19+00:00,8.0,10.0,Ibizan_hound,243,666
670676092097810432,2015-11-28 18:50:15+00:00,8.0,10.0,Dandie_Dinmont,35,215
670444955656130560,2015-11-28 03:31:48+00:00,10.0,10.0,English_springer,1746,6061
670442337873600512,2015-11-28 03:21:24+00:00,11.0,10.0,Sussex_spaniel,175,581
670428280563085312,2015-11-28 02:25:32+00:00,11.0,10.0,chow,524,1233
670421925039075328,2015-11-28 02:00:17+00:00,12.0,10.0,Chihuahua,552,1148
670411370698022913,2015-11-28 01:18:21+00:00,12.0,10.0,Maltese_dog,771,1796
670403879788544000,2015-11-28 00:48:35+00:00,10.0,10.0,pug,130,378
670385711116361728,2015-11-27 23:36:23+00:00,8.0,10.0,whippet,173,493
670374371102445568,2015-11-27 22:51:19+00:00,12.0,10.0,English_springer,238,669
670338931251150849,2015-11-27 20:30:30+00:00,10.0,10.0,cairn,96,374
670319130621435904,2015-11-27 19:11:49+00:00,11.0,10.0,Irish_terrier,1067,3470
670303360680108032,2015-11-27 18:09:09+00:00,9.0,10.0,Shetland_sheepdog,107,382
670290420111441920,2015-11-27 17:17:44+00:00,11.0,10.0,Chihuahua,250,623
670093938074779648,2015-11-27 04:16:59+00:00,9.0,10.0,toy_poodle,277,911
670086499208155136,2015-11-27 03:47:25+00:00,10.0,10.0,German_short-haired_pointer,218,622
670073503555706880,2015-11-27 02:55:47+00:00,10.0,10.0,malamute,681,1386
670061506722140161,2015-11-27 02:08:07+00:00,11.0,10.0,Italian_greyhound,290,668
670046952931721218,2015-11-27 01:10:17+00:00,11.0,10.0,Blenheim_spaniel,151,576
670003130994700288,2015-11-26 22:16:09+00:00,10.0,10.0,beagle,77,296
669970042633789440,2015-11-26 20:04:40+00:00,10.0,10.0,miniature_pinscher,43,272
669942763794931712,2015-11-26 18:16:16+00:00,11.0,10.0,vizsla,133,443
669926384437997569,2015-11-26 17:11:11+00:00,12.0,10.0,Pomeranian,81,339
669753178989142016,2015-11-26 05:42:55+00:00,10.0,10.0,Pembroke,341,709
669683899023405056,2015-11-26 01:07:38+00:00,10.0,10.0,Pomeranian,94,339
669680153564442624,2015-11-26 00:52:45+00:00,8.0,10.0,dalmatian,244,588
669603084620980224,2015-11-25 19:46:30+00:00,10.0,10.0,Maltese_dog,316,846
669597912108789760,2015-11-25 19:25:57+00:00,10.0,10.0,Eskimo_dog,133,447
669573570759163904,2015-11-25 17:49:14+00:00,10.0,10.0,West_Highland_white_terrier,120,388
669567591774625800,2015-11-25 17:25:28+00:00,9.0,10.0,Chihuahua,45,202
669564461267722241,2015-11-25 17:13:02+00:00,10.0,10.0,toy_poodle,104,337
669393256313184256,2015-11-25 05:52:43+00:00,10.0,10.0,cocker_spaniel,62,313
669375718304980992,2015-11-25 04:43:02+00:00,6.0,10.0,Airedale,632,1179
669371483794317312,2015-11-25 04:26:12+00:00,10.0,10.0,Brabancon_griffon,148,438
669367896104181761,2015-11-25 04:11:57+00:00,10.0,10.0,basset,130,406
669363888236994561,2015-11-25 03:56:01+00:00,10.0,10.0,golden_retriever,202,558
669359674819481600,2015-11-25 03:39:17+00:00,11.0,10.0,Labrador_retriever,103,332
669354382627049472,2015-11-25 03:18:15+00:00,8.0,10.0,Chihuahua,1095,2392
669328503091937280,2015-11-25 01:35:25+00:00,12.0,10.0,Siberian_husky,367,907
669327207240699904,2015-11-25 01:30:16+00:00,13.0,10.0,golden_retriever,102,498
669216679721873412,2015-11-24 18:11:04+00:00,8.0,10.0,golden_retriever,348,1058
669203728096960512,2015-11-24 17:19:36+00:00,9.0,10.0,pug,408,890
669037058363662336,2015-11-24 06:17:19+00:00,10.0,10.0,Chihuahua,265,573
669006782128353280,2015-11-24 04:17:01+00:00,12.0,10.0,Chihuahua,209,510
669000397445533696,2015-11-24 03:51:38+00:00,11.0,10.0,Pembroke,5525,18698
668989615043424256,2015-11-24 03:08:48+00:00,3.0,10.0,pug,288,596
668979806671884288,2015-11-24 02:29:49+00:00,12.0,10.0,golden_retriever,294,705
668975677807423489,2015-11-24 02:13:25+00:00,11.0,10.0,basset,496,1157
668955713004314625,2015-11-24 00:54:05+00:00,10.0,10.0,cocker_spaniel,63,241
668932921458302977,2015-11-23 23:23:31+00:00,9.0,10.0,standard_poodle,50,227
668902994700836864,2015-11-23 21:24:36+00:00,11.0,10.0,Brittany_spaniel,88,276
668892474547511297,2015-11-23 20:42:48+00:00,11.0,10.0,kelpie,126,354
668852170888998912,2015-11-23 18:02:38+00:00,11.0,10.0,golden_retriever,139,409
668826086256599040,2015-11-23 16:18:59+00:00,10.0,10.0,malinois,112,384
668815180734689280,2015-11-23 15:35:39+00:00,7.0,10.0,redbone,227,493
668779399630725120,2015-11-23 13:13:28+00:00,10.0,10.0,Chesapeake_Bay_retriever,325,628
668655139528511488,2015-11-23 04:59:42+00:00,11.0,10.0,beagle,189,474
668636665813057536,2015-11-23 03:46:18+00:00,10.0,10.0,komondor,435,922
668633411083464705,2015-11-23 03:33:22+00:00,10.0,10.0,Pekinese,1382,2468
668631377374486528,2015-11-23 03:25:17+00:00,5.0,10.0,miniature_schnauzer,280,618
668627278264475648,2015-11-23 03:09:00+00:00,9.0,10.0,French_bulldog,97,281
668623201287675904,2015-11-23 02:52:48+00:00,10.0,10.0,Chihuahua,654,1248
668567822092664832,2015-11-22 23:12:44+00:00,11.0,10.0,Shih-Tzu,46,206
668542336805281792,2015-11-22 21:31:28+00:00,10.0,10.0,American_Staffordshire_terrier,182,403
668537837512433665,2015-11-22 21:13:35+00:00,8.0,10.0,Lakeland_terrier,61,227
668528771708952576,2015-11-22 20:37:34+00:00,12.0,10.0,Labrador_retriever,189,404
668507509523615744,2015-11-22 19:13:05+00:00,10.0,10.0,basenji,87,279
668496999348633600,2015-11-22 18:31:19+00:00,8.0,10.0,Staffordshire_bullterrier,114,359
668484198282485761,2015-11-22 17:40:27+00:00,9.0,10.0,standard_poodle,207,372
668286279830867968,2015-11-22 04:33:59+00:00,11.0,10.0,golden_retriever,118,436
668274247790391296,2015-11-22 03:46:11+00:00,10.0,10.0,soft-coated_wheaten_terrier,198,721
